m_phi,θ_squared,N_phi
0.0296123,0.000120722,0.00326342
0.0296123,0.000116342,0.003145
0.0296123,0.00011212,0.00303088
0.0296123,0.000108052,0.0029209
0.0296123,0.000104131,0.00281491
0.0296123,0.000100352,0.00271277
0.0296123,9.67109e-05,0.00261433
0.0296123,9.32017e-05,0.00251947
0.0296123,8.98197e-05,0.00242804
0.0296123,8.65605e-05,0.00233994
0.0296123,8.34195e-05,0.00225503
0.0296123,8.03925e-05,0.00217321
0.0296123,7.74754e-05,0.00209435
0.0296123,7.46641e-05,0.00201835
0.0296123,7.19548e-05,0.00194511
0.0296123,6.93438e-05,0.00187453
0.0296123,6.68276e-05,0.00180651
0.0296123,6.44027e-05,0.00174096
0.0296123,6.20657e-05,0.00167779
0.0296123,5.98136e-05,0.00161691
0.0296123,5.76432e-05,0.00155823
0.0296123,5.55515e-05,0.00150169
0.0296123,5.35357e-05,0.0014472
0.0296123,5.15931e-05,0.00139469
0.0296123,4.9721e-05,0.00134408
0.0296123,4.79168e-05,0.00129531
0.0296123,4.61781e-05,0.00124831
0.0296123,4.45024e-05,0.00120301
0.0296123,4.28876e-05,0.00115936
0.0296123,4.13314e-05,0.00111729
0.0296123,3.98316e-05,0.00107675
0.0296123,3.83863e-05,0.00103767
0.0296123,3.69934e-05,0.00100002
0.0296123,3.5651e-05,0.000963734
0.0296123,3.43574e-05,0.000928763
0.0296123,3.31107e-05,0.000895062
0.0296123,3.19092e-05,0.000862583
0.0296123,3.07513e-05,0.000831283
0.0296123,2.96355e-05,0.000801119
0.0296123,2.85601e-05,0.000772049
0.0296123,2.75238e-05,0.000744035
0.0296123,2.6525e-05,0.000717036
0.0296123,2.55625e-05,0.000691018
0.0296123,2.4635e-05,0.000665943
0.0296123,2.37411e-05,0.000641779
0.0296123,2.28796e-05,0.000618491
0.0296123,2.20494e-05,0.000596048
0.0296123,2.12493e-05,0.00057442
0.0296123,2.04782e-05,0.000553576
0.0296123,1.97351e-05,0.000533489
0.0296123,1.9019e-05,0.00051413
0.0296123,1.83289e-05,0.000495474
0.0296123,1.76638e-05,0.000477495
0.0296123,1.70228e-05,0.000460169
0.0296123,1.64052e-05,0.000443471
0.0296123,1.58099e-05,0.000427379
0.0296123,1.52362e-05,0.000411871
0.0296123,1.46833e-05,0.000396926
0.0296123,1.41505e-05,0.000382523
0.0296123,1.3637e-05,0.000368642
0.0296123,1.31422e-05,0.000355266
0.0296123,1.26653e-05,0.000342374
0.0296123,1.22057e-05,0.000329951
0.0296123,1.17628e-05,0.000317978
0.0296123,1.1336e-05,0.00030644
0.0296123,1.09247e-05,0.00029532
0.0296123,1.05283e-05,0.000284604
0.0296123,1.01462e-05,0.000274277
0.0296123,9.77805e-06,0.000264325
0.0296123,9.42324e-06,0.000254733
0.0296123,9.08131e-06,0.00024549
0.0296123,8.75178e-06,0.000236582
0.0296123,8.43421e-06,0.000227997
0.0296123,8.12816e-06,0.000219724
0.0296123,7.83322e-06,0.000211751
0.0296123,7.54898e-06,0.000204067
0.0296123,7.27506e-06,0.000196663
0.0296123,7.01107e-06,0.000189526
0.0296123,6.75667e-06,0.000182649
0.0296123,6.51149e-06,0.000176021
0.0296123,6.27521e-06,0.000169634
0.0296123,6.04751e-06,0.000163479
0.0296123,5.82807e-06,0.000157547
0.0296123,5.61659e-06,0.00015183
0.0296123,5.41278e-06,0.000146321
0.0296123,5.21637e-06,0.000141011
0.0296123,5.02709e-06,0.000135894
0.0296123,4.84468e-06,0.000130963
0.0296123,4.66888e-06,0.000126211
0.0296123,4.49946e-06,0.000121631
0.0296123,4.33619e-06,0.000117218
0.0296123,4.17885e-06,0.000112964
0.0296123,4.02721e-06,0.000108865
0.0296123,3.88108e-06,0.000104915
0.0296123,3.74025e-06,0.000101108
0.0296123,3.60453e-06,9.74392e-05
0.0296123,3.47374e-06,9.39035e-05
0.0296123,3.34769e-06,9.04961e-05
0.0296123,3.22621e-06,8.72123e-05
0.0296123,3.10914e-06,8.40477e-05
0.0296123,2.99632e-06,8.09979e-05
0.0296123,2.8876e-06,7.80588e-05
0.0296123,2.78282e-06,7.52263e-05
0.0296123,2.68184e-06,7.24966e-05
0.0296123,2.58453e-06,6.9866e-05
0.0296123,2.49074e-06,6.73308e-05
0.0296123,2.40036e-06,6.48876e-05
0.0296123,2.31326e-06,6.25331e-05
0.0296123,2.22932e-06,6.0264e-05
0.0296123,2.14843e-06,5.80772e-05
0.0296123,2.07047e-06,5.59698e-05
0.0296123,1.99534e-06,5.39389e-05
0.0296123,1.92294e-06,5.19816e-05
0.0296123,1.85316e-06,5.00954e-05
0.0296123,1.78592e-06,4.82776e-05
0.0296123,1.72111e-06,4.65258e-05
0.0296123,1.65866e-06,4.48376e-05
0.0296123,1.59847e-06,4.32106e-05
0.0296123,1.54047e-06,4.16426e-05
0.0296123,1.48457e-06,4.01316e-05
0.0296123,1.4307e-06,3.86753e-05
0.0296123,1.37879e-06,3.7272e-05
0.0296123,1.32876e-06,3.59195e-05
0.0296123,1.28054e-06,3.46161e-05
0.0296123,1.23407e-06,3.336e-05
0.0296123,1.18929e-06,3.21495e-05
0.0296123,1.14614e-06,3.09829e-05
0.0296123,1.10455e-06,2.98587e-05
0.0296123,1.06447e-06,2.87752e-05
0.0296123,1.02584e-06,2.7731e-05
0.0296123,9.8862e-07,2.67248e-05
0.0296123,9.52746e-07,2.5755e-05
0.0296123,9.18175e-07,2.48205e-05
0.0296123,8.84857e-07,2.39198e-05
0.0296123,8.52749e-07,2.30519e-05
0.0296123,8.21806e-07,2.22154e-05
0.0296123,7.91986e-07,2.14093e-05
0.0296123,7.63247e-07,2.06324e-05
0.0296123,7.35552e-07,1.98838e-05
0.0296123,7.08861e-07,1.91622e-05
0.0296123,6.83139e-07,1.84669e-05
0.0296123,6.58351e-07,1.77968e-05
0.0296123,6.34462e-07,1.7151e-05
0.0296123,6.11439e-07,1.65287e-05
0.0296123,5.89252e-07,1.59289e-05
0.0296123,5.67871e-07,1.53509e-05
0.0296123,5.47265e-07,1.47939e-05
0.0296123,5.27406e-07,1.42571e-05
0.0296123,5.08269e-07,1.37397e-05
0.0296123,4.89826e-07,1.32412e-05
0.0296123,4.72052e-07,1.27607e-05
0.0296123,4.54923e-07,1.22977e-05
0.0296123,4.38415e-07,1.18514e-05
0.0296123,4.22507e-07,1.14214e-05
0.0296123,4.07175e-07,1.10069e-05
0.0296123,3.924e-07,1.06075e-05
0.0296123,3.78162e-07,1.02226e-05
0.0296123,3.14353e-07,8.49773e-06
0.0296123,3.02946e-07,8.18937e-06
0.0296123,2.91953e-07,7.89221e-06
0.0296123,2.8136e-07,7.60583e-06
0.0296123,2.7115e-07,7.32984e-06
0.0296123,2.61311e-07,7.06387e-06
0.0296123,2.51829e-07,6.80755e-06
0.0296123,2.42691e-07,6.56053e-06
0.0296123,2.33885e-07,6.32247e-06
0.0296123,2.25398e-07,6.09305e-06
0.0296123,2.17219e-07,5.87196e-06
0.0296123,2.09337e-07,5.65888e-06
0.0296123,2.01741e-07,5.45354e-06
0.0298001,0.000795131,0.0214931
0.0298001,0.000766279,0.0207132
0.0298001,0.000738473,0.0199616
0.0298001,0.000711677,0.0192372
0.0298001,0.000685853,0.0185392
0.0298001,0.000660966,0.0178665
0.0298001,0.000636982,0.0172182
0.0298001,0.000613868,0.0165934
0.0298001,0.000591593,0.0159913
0.0298001,0.000570126,0.015411
0.0298001,0.000549438,0.0148518
0.0298001,0.000529501,0.0143129
0.0298001,0.000510288,0.0137935
0.0298001,0.000491771,0.013293
0.0298001,0.000473927,0.0128106
0.0298001,0.00045673,0.0123458
0.0298001,0.000440156,0.0118978
0.0298001,0.000424185,0.0114661
0.0298001,0.000408793,0.01105
0.0298001,0.000393959,0.010649
0.0298001,0.000379664,0.0102626
0.0298001,0.000365887,0.00989024
0.0298001,0.00035261,0.00953136
0.0298001,0.000339815,0.0091855
0.0298001,0.000327485,0.00885219
0.0298001,0.000315602,0.00853098
0.0298001,0.00030415,0.00822142
0.0298001,0.000293113,0.00792309
0.0298001,0.000282477,0.00763559
0.0298001,0.000272227,0.00735853
0.0298001,0.000262349,0.00709151
0.0298001,0.000252829,0.00683419
0.0298001,0.000243655,0.0065862
0.0298001,0.000234814,0.00634721
0.0298001,0.000226293,0.00611689
0.0298001,0.000218082,0.00589493
0.0298001,0.000210168,0.00568103
0.0298001,0.000202542,0.00547488
0.0298001,0.000195193,0.00527622
0.0298001,0.00018811,0.00508477
0.0298001,0.000181284,0.00490026
0.0298001,0.000174706,0.00472245
0.0298001,0.000168366,0.00455109
0.0298001,0.000162257,0.00438594
0.0298001,0.000156369,0.00422679
0.0298001,0.000150695,0.00407342
0.0298001,0.000145227,0.00392561
0.0298001,0.000139957,0.00378316
0.0298001,0.000134879,0.00364589
0.0298001,0.000129984,0.00351359
0.0298001,0.000125268,0.00338609
0.0298001,0.000120722,0.00326323
0.0298001,0.000116342,0.00314482
0.0298001,0.00011212,0.0030307
0.0298001,0.000108052,0.00292073
0.0298001,0.000104131,0.00281475
0.0298001,0.000100352,0.00271261
0.0298001,9.67109e-05,0.00261418
0.0298001,9.32017e-05,0.00251932
0.0298001,8.98197e-05,0.0024279
0.0298001,8.65605e-05,0.0023398
0.0298001,8.34195e-05,0.0022549
0.0298001,8.03925e-05,0.00217308
0.0298001,7.74754e-05,0.00209422
0.0298001,7.46641e-05,0.00201823
0.0298001,7.19548e-05,0.001945
0.0298001,6.93438e-05,0.00187442
0.0298001,6.68276e-05,0.00180641
0.0298001,6.44027e-05,0.00174086
0.0298001,6.20657e-05,0.00167769
0.0298001,5.98136e-05,0.00161681
0.0298001,5.76432e-05,0.00155814
0.0298001,5.55515e-05,0.0015016
0.0298001,5.35357e-05,0.00144712
0.0298001,5.15931e-05,0.00139461
0.0298001,4.9721e-05,0.001344
0.0298001,4.79168e-05,0.00129523
0.0298001,4.61781e-05,0.00124823
0.0298001,4.45024e-05,0.00120294
0.0298001,4.28876e-05,0.00115929
0.0298001,4.13314e-05,0.00111722
0.0298001,3.98316e-05,0.00107668
0.0298001,3.83863e-05,0.00103761
0.0298001,3.69934e-05,0.000999962
0.0298001,3.5651e-05,0.000963677
0.0298001,3.43574e-05,0.000928709
0.0298001,3.31107e-05,0.000895009
0.0298001,3.19092e-05,0.000862533
0.0298001,3.07513e-05,0.000831235
0.0298001,2.96355e-05,0.000801072
0.0298001,2.85601e-05,0.000772004
0.0298001,2.75238e-05,0.000743991
0.0298001,2.6525e-05,0.000716994
0.0298001,2.55625e-05,0.000690977
0.0298001,2.4635e-05,0.000665904
0.0298001,2.37411e-05,0.000641741
0.0298001,2.28796e-05,0.000618454
0.0298001,2.20494e-05,0.000596013
0.0298001,2.12493e-05,0.000574386
0.0298001,2.04782e-05,0.000553543
0.0298001,1.97351e-05,0.000533457
0.0298001,1.9019e-05,0.0005141
0.0298001,1.83289e-05,0.000495445
0.0298001,1.76638e-05,0.000477467
0.0298001,1.70228e-05,0.000460142
0.0298001,1.64052e-05,0.000443445
0.0298001,1.58099e-05,0.000427354
0.0298001,1.52362e-05,0.000411847
0.0298001,1.46833e-05,0.000396902
0.0298001,1.41505e-05,0.0003825
0.0298001,1.3637e-05,0.000368621
0.0298001,1.31422e-05,0.000355245
0.0298001,1.26653e-05,0.000342354
0.0298001,1.22057e-05,0.000329932
0.0298001,1.17628e-05,0.00031796
0.0298001,1.1336e-05,0.000306422
0.0298001,1.09247e-05,0.000295303
0.0298001,1.05283e-05,0.000284588
0.0298001,1.01462e-05,0.000274261
0.0298001,9.77805e-06,0.000264309
0.0298001,9.42324e-06,0.000254718
0.0298001,9.08131e-06,0.000245475
0.0298001,8.75178e-06,0.000236568
0.0298001,8.43421e-06,0.000227984
0.0298001,8.12816e-06,0.000219711
0.0298001,7.83322e-06,0.000211739
0.0298001,7.54898e-06,0.000204055
0.0298001,7.27506e-06,0.000196651
0.0298001,7.01107e-06,0.000189515
0.0298001,6.75667e-06,0.000182638
0.0298001,6.51149e-06,0.000176011
0.0298001,6.27521e-06,0.000169624
0.0298001,6.04751e-06,0.000163469
0.0298001,5.82807e-06,0.000157538
0.0298001,5.61659e-06,0.000151821
0.0298001,5.41278e-06,0.000146312
0.0298001,5.21637e-06,0.000141003
0.0298001,5.02709e-06,0.000135886
0.0298001,4.84468e-06,0.000130956
0.0298001,4.66888e-06,0.000126204
0.0298001,4.49946e-06,0.000121624
0.0298001,4.33619e-06,0.000117211
0.0298001,4.17885e-06,0.000112958
0.0298001,4.02721e-06,0.000108859
0.0298001,3.88108e-06,0.000104909
0.0298001,3.74025e-06,0.000101102
0.0298001,3.60453e-06,9.74335e-05
0.0298001,3.47374e-06,9.3898e-05
0.0298001,3.34769e-06,9.04908e-05
0.0298001,3.22621e-06,8.72072e-05
0.0298001,3.10914e-06,8.40428e-05
0.0298001,2.99632e-06,8.09932e-05
0.0298001,2.8876e-06,7.80542e-05
0.0298001,2.78282e-06,7.52219e-05
0.0298001,2.68184e-06,7.24924e-05
0.0298001,2.58453e-06,6.98619e-05
0.0298001,2.49074e-06,6.73269e-05
0.0298001,2.40036e-06,6.48838e-05
0.0298001,2.31326e-06,6.25294e-05
0.0298001,2.22932e-06,6.02605e-05
0.0298001,2.14843e-06,5.80738e-05
0.0298001,2.07047e-06,5.59665e-05
0.0298001,1.99534e-06,5.39357e-05
0.0298001,1.92294e-06,5.19786e-05
0.0298001,1.85316e-06,5.00925e-05
0.0298001,1.78592e-06,4.82748e-05
0.0298001,1.72111e-06,4.65231e-05
0.0298001,1.65866e-06,4.48349e-05
0.0298001,1.59847e-06,4.3208e-05
0.0298001,1.54047e-06,4.16402e-05
0.0298001,1.48457e-06,4.01292e-05
0.0298001,1.4307e-06,3.86731e-05
0.0298001,1.37879e-06,3.72698e-05
0.0298001,1.32876e-06,3.59174e-05
0.0298001,1.28054e-06,3.46141e-05
0.0298001,1.23407e-06,3.33581e-05
0.0298001,1.18929e-06,3.21476e-05
0.0298001,1.14614e-06,3.09811e-05
0.0298001,1.10455e-06,2.98569e-05
0.0298001,1.06447e-06,2.87735e-05
0.0298001,1.02584e-06,2.77294e-05
0.0298001,9.8862e-07,2.67232e-05
0.0298001,9.52746e-07,2.57535e-05
0.0298001,9.18175e-07,2.4819e-05
0.0298001,8.84857e-07,2.39184e-05
0.0298001,8.52749e-07,2.30505e-05
0.0298001,8.21806e-07,2.22141e-05
0.0298001,7.91986e-07,2.1408e-05
0.0298001,7.63247e-07,2.06312e-05
0.0298001,7.35552e-07,1.98826e-05
0.0298001,7.08861e-07,1.91611e-05
0.0298001,6.83139e-07,1.84658e-05
0.0298001,6.58351e-07,1.77958e-05
0.0298001,6.34462e-07,1.715e-05
0.0298001,6.11439e-07,1.65277e-05
0.0298001,5.89252e-07,1.5928e-05
0.0298001,5.67871e-07,1.535e-05
0.0298001,5.47265e-07,1.4793e-05
0.0298001,5.27406e-07,1.42562e-05
0.0298001,5.08269e-07,1.37389e-05
0.0298001,4.89826e-07,1.32404e-05
0.0298001,4.72052e-07,1.276e-05
0.0298001,4.54923e-07,1.22969e-05
0.0298001,4.38415e-07,1.18507e-05
0.0298001,4.22507e-07,1.14207e-05
0.0298001,4.07175e-07,1.10063e-05
0.0298001,3.924e-07,1.06069e-05
0.0298001,3.78162e-07,1.0222e-05
0.0298001,3.6444e-07,9.85111e-06
0.0298001,3.38471e-07,9.14916e-06
0.0298001,3.26189e-07,8.81717e-06
0.0298001,3.14353e-07,8.49723e-06
0.0298001,3.02946e-07,8.18889e-06
0.0298001,2.91953e-07,7.89175e-06
0.0298001,2.8136e-07,7.60539e-06
0.0298001,2.7115e-07,7.32941e-06
0.0298001,2.61311e-07,7.06346e-06
0.0298001,2.51829e-07,6.80715e-06
0.0298001,2.42691e-07,6.56014e-06
0.0298001,2.33885e-07,6.3221e-06
0.0298001,2.25398e-07,6.09269e-06
0.0298001,2.17219e-07,5.87161e-06
0.0298001,2.09337e-07,5.65855e-06
0.0298001,2.01741e-07,5.45322e-06
0.0299891,0.000795131,0.0214918
0.0299891,0.000766279,0.0207119
0.0299891,0.000738473,0.0199604
0.0299891,0.000711677,0.0192361
0.0299891,0.000685853,0.0185381
0.0299891,0.000660966,0.0178654
0.0299891,0.000636982,0.0172171
0.0299891,0.000613868,0.0165924
0.0299891,0.000591593,0.0159903
0.0299891,0.000570126,0.0154101
0.0299891,0.000549438,0.0148509
0.0299891,0.000529501,0.014312
0.0299891,0.000510288,0.0137927
0.0299891,0.000491771,0.0132922
0.0299891,0.000473927,0.0128099
0.0299891,0.00045673,0.012345
0.0299891,0.000440156,0.0118971
0.0299891,0.000424185,0.0114654
0.0299891,0.000408793,0.0110494
0.0299891,0.000393959,0.0106484
0.0299891,0.000379664,0.010262
0.0299891,0.000365887,0.00988965
0.0299891,0.00035261,0.00953079
0.0299891,0.000339815,0.00918495
0.0299891,0.000327485,0.00885166
0.0299891,0.000315602,0.00853047
0.0299891,0.00030415,0.00822093
0.0299891,0.000293113,0.00792262
0.0299891,0.000282477,0.00763514
0.0299891,0.000272227,0.00735809
0.0299891,0.000262349,0.00709109
0.0299891,0.000252829,0.00683378
0.0299891,0.000243655,0.00658581
0.0299891,0.000234814,0.00634683
0.0299891,0.000226293,0.00611653
0.0299891,0.000218082,0.00589458
0.0299891,0.000210168,0.00568069
0.0299891,0.000202542,0.00547456
0.0299891,0.000195193,0.00527591
0.0299891,0.00018811,0.00508446
0.0299891,0.000181284,0.00489997
0.0299891,0.000174706,0.00472216
0.0299891,0.000168366,0.00455081
0.0299891,0.000162257,0.00438568
0.0299891,0.000156369,0.00422654
0.0299891,0.000150695,0.00407318
0.0299891,0.000145227,0.00392538
0.0299891,0.000139957,0.00378294
0.0299891,0.000134879,0.00364567
0.0299891,0.000129984,0.00351338
0.0299891,0.000125268,0.00338589
0.0299891,0.000120722,0.00326303
0.0299891,0.000116342,0.00314463
0.0299891,0.00011212,0.00303052
0.0299891,0.000108052,0.00292055
0.0299891,0.000104131,0.00281458
0.0299891,0.000100352,0.00271245
0.0299891,9.67109e-05,0.00261402
0.0299891,9.32017e-05,0.00251917
0.0299891,8.98197e-05,0.00242776
0.0299891,8.65605e-05,0.00233966
0.0299891,8.34195e-05,0.00225477
0.0299891,8.03925e-05,0.00217295
0.0299891,7.74754e-05,0.0020941
0.0299891,7.46641e-05,0.00201811
0.0299891,7.19548e-05,0.00194488
0.0299891,6.93438e-05,0.00187431
0.0299891,6.68276e-05,0.0018063
0.0299891,6.44027e-05,0.00174075
0.0299891,6.20657e-05,0.00167759
0.0299891,5.98136e-05,0.00161672
0.0299891,5.76432e-05,0.00155805
0.0299891,5.55515e-05,0.00150151
0.0299891,5.35357e-05,0.00144703
0.0299891,5.15931e-05,0.00139452
0.0299891,4.9721e-05,0.00134392
0.0299891,4.79168e-05,0.00129515
0.0299891,4.61781e-05,0.00124816
0.0299891,4.45024e-05,0.00120287
0.0299891,4.28876e-05,0.00115922
0.0299891,4.13314e-05,0.00111716
0.0299891,3.98316e-05,0.00107662
0.0299891,3.83863e-05,0.00103755
0.0299891,3.69934e-05,0.000999903
0.0299891,3.5651e-05,0.00096362
0.0299891,3.43574e-05,0.000928653
0.0299891,3.31107e-05,0.000894956
0.0299891,3.19092e-05,0.000862481
0.0299891,3.07513e-05,0.000831185
0.0299891,2.96355e-05,0.000801024
0.0299891,2.85601e-05,0.000771958
0.0299891,2.75238e-05,0.000743947
0.0299891,2.6525e-05,0.000716952
0.0299891,2.55625e-05,0.000690936
0.0299891,2.4635e-05,0.000665864
0.0299891,2.37411e-05,0.000641703
0.0299891,2.28796e-05,0.000618418
0.0299891,2.20494e-05,0.000595977
0.0299891,2.12493e-05,0.000574352
0.0299891,2.04782e-05,0.000553511
0.0299891,1.97351e-05,0.000533426
0.0299891,1.9019e-05,0.00051407
0.0299891,1.83289e-05,0.000495416
0.0299891,1.76638e-05,0.000477439
0.0299891,1.70228e-05,0.000460115
0.0299891,1.64052e-05,0.000443419
0.0299891,1.58099e-05,0.000427329
0.0299891,1.52362e-05,0.000411822
0.0299891,1.46833e-05,0.000396879
0.0299891,1.41505e-05,0.000382478
0.0299891,1.3637e-05,0.000368599
0.0299891,1.31422e-05,0.000355224
0.0299891,1.26653e-05,0.000342334
0.0299891,1.22057e-05,0.000329912
0.0299891,1.17628e-05,0.000317941
0.0299891,1.1336e-05,0.000306404
0.0299891,1.09247e-05,0.000295285
0.0299891,1.05283e-05,0.000284571
0.0299891,1.01462e-05,0.000274245
0.0299891,9.77805e-06,0.000264293
0.0299891,9.42324e-06,0.000254703
0.0299891,9.08131e-06,0.000245461
0.0299891,8.75178e-06,0.000236554
0.0299891,8.43421e-06,0.00022797
0.0299891,8.12816e-06,0.000219698
0.0299891,7.83322e-06,0.000211726
0.0299891,7.54898e-06,0.000204043
0.0299891,7.27506e-06,0.000196639
0.0299891,7.01107e-06,0.000189504
0.0299891,6.75667e-06,0.000182628
0.0299891,6.51149e-06,0.000176001
0.0299891,6.27521e-06,0.000169614
0.0299891,6.04751e-06,0.00016346
0.0299891,5.82807e-06,0.000157528
0.0299891,5.61659e-06,0.000151812
0.0299891,5.41278e-06,0.000146303
0.0299891,5.21637e-06,0.000140995
0.0299891,5.02709e-06,0.000135878
0.0299891,4.84468e-06,0.000130948
0.0299891,4.66888e-06,0.000126196
0.0299891,4.49946e-06,0.000121617
0.0299891,4.33619e-06,0.000117204
0.0299891,4.17885e-06,0.000112951
0.0299891,4.02721e-06,0.000108853
0.0299891,3.88108e-06,0.000104903
0.0299891,3.74025e-06,0.000101096
0.0299891,3.60453e-06,9.74277e-05
0.0299891,3.47374e-06,9.38924e-05
0.0299891,3.34769e-06,9.04854e-05
0.0299891,3.22621e-06,8.7202e-05
0.0299891,3.10914e-06,8.40378e-05
0.0299891,2.99632e-06,8.09883e-05
0.0299891,2.8876e-06,7.80496e-05
0.0299891,2.78282e-06,7.52174e-05
0.0299891,2.68184e-06,7.24881e-05
0.0299891,2.58453e-06,6.98578e-05
0.0299891,2.49074e-06,6.73229e-05
0.0299891,2.40036e-06,6.488e-05
0.0299891,2.31326e-06,6.25257e-05
0.0299891,2.22932e-06,6.02569e-05
0.0299891,2.14843e-06,5.80704e-05
0.0299891,2.07047e-06,5.59632e-05
0.0299891,1.99534e-06,5.39325e-05
0.0299891,1.92294e-06,5.19755e-05
0.0299891,1.85316e-06,5.00895e-05
0.0299891,1.78592e-06,4.82719e-05
0.0299891,1.72111e-06,4.65203e-05
0.0299891,1.65866e-06,4.48323e-05
0.0299891,1.59847e-06,4.32055e-05
0.0299891,1.54047e-06,4.16377e-05
0.0299891,1.48457e-06,4.01268e-05
0.0299891,1.4307e-06,3.86708e-05
0.0299891,1.37879e-06,3.72675e-05
0.0299891,1.32876e-06,3.59152e-05
0.0299891,1.28054e-06,3.4612e-05
0.0299891,1.23407e-06,3.33561e-05
0.0299891,1.18929e-06,3.21457e-05
0.0299891,1.14614e-06,3.09792e-05
0.0299891,1.10455e-06,2.98551e-05
0.0299891,1.06447e-06,2.87718e-05
0.0299891,1.02584e-06,2.77278e-05
0.0299891,9.8862e-07,2.67216e-05
0.0299891,9.52746e-07,2.5752e-05
0.0299891,9.18175e-07,2.48176e-05
0.0299891,8.84857e-07,2.3917e-05
0.0299891,8.52749e-07,2.30492e-05
0.0299891,8.21806e-07,2.22128e-05
0.0299891,7.91986e-07,2.14068e-05
0.0299891,7.63247e-07,2.063e-05
0.0299891,7.35552e-07,1.98814e-05
0.0299891,7.08861e-07,1.916e-05
0.0299891,6.83139e-07,1.84647e-05
0.0299891,6.58351e-07,1.77947e-05
0.0299891,6.34462e-07,1.7149e-05
0.0299891,6.11439e-07,1.65267e-05
0.0299891,5.89252e-07,1.5927e-05
0.0299891,5.67871e-07,1.53491e-05
0.0299891,5.47265e-07,1.47921e-05
0.0299891,5.27406e-07,1.42554e-05
0.0299891,5.08269e-07,1.37381e-05
0.0299891,4.89826e-07,1.32396e-05
0.0299891,4.72052e-07,1.27592e-05
0.0299891,4.54923e-07,1.22962e-05
0.0299891,4.38415e-07,1.185e-05
0.0299891,4.22507e-07,1.142e-05
0.0299891,4.07175e-07,1.10056e-05
0.0299891,3.924e-07,1.06063e-05
0.0299891,3.78162e-07,1.02214e-05
0.0299891,3.6444e-07,9.85052e-06
0.0299891,3.51215e-07,9.49308e-06
0.0299891,3.38471e-07,9.14861e-06
0.0299891,3.26189e-07,8.81664e-06
0.0299891,3.14353e-07,8.49672e-06
0.0299891,3.02946e-07,8.18841e-06
0.0299891,2.91953e-07,7.89128e-06
0.0299891,2.8136e-07,7.60493e-06
0.0299891,2.7115e-07,7.32898e-06
0.0299891,2.61311e-07,7.06304e-06
0.0299891,2.51829e-07,6.80674e-06
0.0299891,2.42691e-07,6.55975e-06
0.0299891,2.33885e-07,6.32172e-06
0.0299891,2.25398e-07,6.09233e-06
0.0299891,2.17219e-07,5.87126e-06
0.0299891,2.09337e-07,5.65822e-06
0.0299891,2.01741e-07,5.4529e-06
0.0301792,0.000795131,0.0214905
0.0301792,0.000766279,0.0207107
0.0301792,0.000738473,0.0199592
0.0301792,0.000711677,0.0192349
0.0301792,0.000685853,0.018537
0.0301792,0.000660966,0.0178643
0.0301792,0.000636982,0.0172161
0.0301792,0.000613868,0.0165914
0.0301792,0.000591593,0.0159893
0.0301792,0.000570126,0.0154091
0.0301792,0.000549438,0.01485
0.0301792,0.000529501,0.0143112
0.0301792,0.000510288,0.0137919
0.0301792,0.000491771,0.0132914
0.0301792,0.000473927,0.0128091
0.0301792,0.00045673,0.0123443
0.0301792,0.000440156,0.0118964
0.0301792,0.000424185,0.0114647
0.0301792,0.000408793,0.0110487
0.0301792,0.000393959,0.0106478
0.0301792,0.000379664,0.0102614
0.0301792,0.000365887,0.00988905
0.0301792,0.00035261,0.00953022
0.0301792,0.000339815,0.0091844
0.0301792,0.000327485,0.00885113
0.0301792,0.000315602,0.00852996
0.0301792,0.00030415,0.00822043
0.0301792,0.000293113,0.00792214
0.0301792,0.000282477,0.00763468
0.0301792,0.000272227,0.00735764
0.0301792,0.000262349,0.00709066
0.0301792,0.000252829,0.00683337
0.0301792,0.000243655,0.00658541
0.0301792,0.000234814,0.00634645
0.0301792,0.000226293,0.00611616
0.0301792,0.000218082,0.00589423
