m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,F,lambda_phi,energy loss rate
0.00142763,4.24147e-13,8.02895e-14,1.48241e-09,0.446417,0.99773,0.996745,4.18879e+18,3.77726e+11,3.06755e+08,1.0562e+53
0.0921367,5.74031e-10,2.4229e-11,5.45352e-08,0.446417,0.22247,0.0121137,4.18879e+18,1.02676e+10,226659,3.87362e+53
0.0061379,5.29834e-10,9.8087e-11,5.23937e-08,0.446417,0.97576,0.0170381,4.18879e+18,1.06872e+10,245566,2.20565e+54
0.0522006,7.09912e-10,6.83752e-11,6.06474e-08,0.446417,0.507651,0.00426508,4.18879e+18,9.23279e+09,183275,3.84883e+53
0.0220771,4.87613e-10,7.65111e-11,5.02628e-08,0.446417,0.827029,0.0235647,4.18879e+18,1.11403e+10,266829,2.37952e+54
0.0114127,5.3727e-13,9.52716e-14,1.66842e-09,0.446417,0.934636,0.995879,4.18879e+18,3.35613e+11,2.42168e+08,1.2522e+53
0.0483605,6.52349e-10,6.74139e-11,5.81366e-08,0.446417,0.544679,0.00663948,4.18879e+18,9.63152e+09,199447,5.90728e+53
0.0156247,1.25086e-11,2.12341e-12,8.05032e-09,0.446417,0.894744,0.908333,4.18879e+18,6.95555e+10,1.04016e+07,2.54556e+54
0.00119611,1.22042e-12,2.31125e-13,2.51457e-09,0.446417,0.99818,0.990664,4.18879e+18,2.2268e+11,1.0661e+08,3.02188e+53
0.0645634,2.68599e-12,2.03751e-13,3.73045e-09,0.446417,0.399821,0.979563,4.18879e+18,1.50101e+11,4.844e+07,2.63412e+53
0.0213301,3.8993e-11,6.17827e-12,1.42136e-08,0.446417,0.835126,0.741028,4.18879e+18,3.93951e+10,3.33674e+06,6.04235e+54
0.00151522,6.62885e-12,1.25457e-12,5.86042e-09,0.446417,0.997539,0.950328,4.18879e+18,9.55468e+10,1.96278e+07,1.57352e+54
0.0914867,3.30816e-12,1.41676e-13,4.14002e-09,0.446417,0.225726,0.974886,4.18879e+18,1.35251e+11,3.93298e+07,1.82287e+53
0.0419314,1.1326e-10,1.31084e-11,2.42241e-08,0.446417,0.61002,0.418688,4.18879e+18,2.31151e+10,1.14877e+06,7.24343e+54
0.00164971,1.21697e-10,2.3025e-11,2.51101e-08,0.446417,0.997223,0.39245,4.18879e+18,2.22995e+10,1.06913e+06,1.19258e+55
0.00141608,5.6207e-11,1.064e-11,1.70649e-08,0.446417,0.997754,0.64921,4.18879e+18,3.28125e+10,2.31482e+06,9.11657e+54
0.0218608,1.00444e-12,1.58055e-13,2.28125e-09,0.446417,0.829379,0.992309,4.18879e+18,2.45455e+11,1.29534e+08,2.06994e+53
0.00430003,1.43075e-10,2.67811e-11,2.72264e-08,0.446417,0.986589,0.332983,4.18879e+18,2.05662e+10,909381,1.17694e+55
0.00559695,1.6044e-11,2.9806e-12,9.11729e-09,0.446417,0.979181,0.883986,4.18879e+18,6.14157e+10,8.10955e+06,3.47739e+54
0.0319051,1.54929e-11,2.11163e-12,8.95933e-09,0.446417,0.718382,0.887728,4.18879e+18,6.24984e+10,8.39801e+06,2.47401e+54
0.0396056,2.92333e-12,3.51953e-13,3.89178e-09,0.446417,0.634569,0.977779,4.18879e+18,1.43879e+11,4.45073e+07,4.54181e+53
0.00166694,2.92506e-10,5.53397e-11,3.89293e-08,0.446417,0.99718,0.105593,4.18879e+18,1.43836e+10,444810,7.71216e+54
0.0351745,2.23413e-12,2.89256e-13,3.40223e-09,0.446417,0.682411,0.982973,4.18879e+18,1.64582e+11,5.82372e+07,3.75256e+53
0.0120082,5.20933e-11,9.1847e-12,1.64286e-08,0.446417,0.929297,0.670053,4.18879e+18,3.40835e+10,2.49762e+06,8.12228e+54
0.0485046,1.51879e-12,1.56543e-13,2.80516e-09,0.446417,0.543261,0.988393,4.18879e+18,1.99612e+11,8.56665e+07,2.04206e+53
0.0162302,8.00043e-13,1.3489e-13,2.03595e-09,0.446417,0.888662,0.99387,4.18879e+18,2.75029e+11,1.62628e+08,1.76934e+53
0.0158143,1.58872e-11,2.69125e-12,9.07263e-09,0.446417,0.892847,0.885048,4.18879e+18,6.17179e+10,8.18957e+06,3.14358e+54
0.0541674,5.15221e-10,4.7831e-11,5.16662e-08,0.446417,0.489313,0.0190503,4.18879e+18,1.08377e+10,252531,1.20258e+54
0.0520658,2.23937e-10,2.16225e-11,3.40622e-08,0.446417,0.508924,0.178804,4.18879e+18,1.64389e+10,581010,5.10256e+54
0.00970093,4.44726e-13,8.00986e-14,1.51794e-09,0.446417,0.949301,0.996588,4.18879e+18,3.68883e+11,2.92561e+08,1.05352e+53
0.0021554,1.11159e-10,2.10012e-11,2.39983e-08,0.446417,0.995802,0.425558,4.18879e+18,2.33326e+10,1.17048e+06,1.17953e+55
0.00509455,9.73431e-10,1.81397e-10,7.1017e-08,0.446417,0.98219,0.000563261,4.18879e+18,7.88465e+09,133661,1.34848e+53
0.01373,1.41134e-11,2.44543e-12,8.55116e-09,0.446417,0.913263,0.897198,4.18879e+18,6.54816e+10,9.21886e+06,2.89566e+54
0.00216836,4.87793e-13,9.2155e-14,1.58974e-09,0.446417,0.995761,0.996258,4.18879e+18,3.52223e+11,2.66731e+08,1.2117e+53
0.0259518,1.24727e-11,1.85631e-12,8.03876e-09,0.446417,0.784447,0.908581,4.18879e+18,6.96555e+10,1.04316e+07,2.22597e+54
0.00258212,1.63661e-12,3.08753e-13,2.91194e-09,0.446417,0.994341,0.9875,4.18879e+18,1.92292e+11,7.94991e+07,4.02394e+53
0.0011095,1.3674e-12,2.58999e-13,2.66169e-09,0.446417,0.998328,0.989545,4.18879e+18,2.10372e+11,9.51508e+07,3.3825e+53
0.0220485,1.18683e-12,1.86295e-13,2.47973e-09,0.446417,0.827339,0.990919,4.18879e+18,2.25808e+11,1.09627e+08,2.43637e+53
0.00629578,1.64638e-10,3.04469e-11,2.92062e-08,0.446417,0.974728,0.282123,4.18879e+18,1.91721e+10,790275,1.13367e+55
0.0126781,9.39671e-10,1.64581e-10,6.97746e-08,0.446417,0.923158,0.000729988,4.18879e+18,8.02504e+09,138463,1.58562e+53
0.0579019,2.61524e-10,2.26115e-11,3.681e-08,0.446417,0.455709,0.133928,4.18879e+18,1.52117e+10,497504,3.99672e+54
0.0407449,3.58048e-10,4.22865e-11,4.30705e-08,0.446417,0.62249,0.0637811,4.18879e+18,1.30006e+10,363386,3.55957e+54
0.00404003,1.14657e-11,2.14909e-12,7.70743e-09,0.446417,0.987927,0.915647,4.18879e+18,7.26499e+10,1.13477e+07,2.59708e+54
0.023675,2.92969e-12,4.4999e-13,3.89601e-09,0.446417,0.809567,0.977733,4.18879e+18,1.43722e+11,4.44107e+07,5.80666e+53
0.0121366,1.12521e-10,1.9814e-11,2.4145e-08,0.446417,0.92813,0.421111,4.18879e+18,2.31909e+10,1.15631e+06,1.10122e+55
0.00289789,5.66958e-10,1.06828e-10,5.41982e-08,0.446417,0.993125,0.0128093,4.18879e+18,1.03314e+10,229487,1.80597e+54
0.0254116,3.50698e-11,5.25925e-12,1.34796e-08,0.446417,0.790425,0.763711,4.18879e+18,4.15402e+10,3.71001e+06,5.30098e+54
0.00120017,2.23685e-11,4.23615e-12,1.07653e-08,0.446417,0.998173,0.842046,4.18879e+18,5.20136e+10,5.81664e+06,4.70772e+54
0.0206236,2.79309e-11,4.46586e-12,1.20296e-08,0.446417,0.842737,0.806793,4.18879e+18,4.65471e+10,4.65827e+06,4.75523e+54
0.00130157,1.0956e-10,2.07447e-11,2.38252e-08,0.446417,0.997985,0.43082,4.18879e+18,2.35022e+10,1.18756e+06,1.17952e+55
0.0176215,5.2429e-11,8.69812e-12,1.64814e-08,0.446417,0.87443,0.668321,4.18879e+18,3.39742e+10,2.48163e+06,7.6721e+54
0.0118448,1.0302e-10,1.81925e-11,2.31031e-08,0.446417,0.930774,0.453017,4.18879e+18,2.42368e+10,1.26296e+06,1.0877e+55
0.0254396,3.79919e-10,5.69523e-11,4.43665e-08,0.446417,0.790116,0.0539195,4.18879e+18,1.26209e+10,342466,4.05285e+54
0.00118614,3.71318e-12,7.0322e-13,4.38614e-09,0.446417,0.998198,0.971864,4.18879e+18,1.27662e+11,3.50399e+07,9.01988e+53
0.00706354,8.7891e-12,1.61668e-12,6.7481e-09,0.446417,0.969505,0.934678,4.18879e+18,8.2978e+10,1.48035e+07,1.99429e+54
0.0112741,1.34192e-11,2.38269e-12,8.33821e-09,0.446417,0.935862,0.901999,4.18879e+18,6.7154e+10,9.69576e+06,2.83646e+54
0.00433805,5.25156e-10,9.82801e-11,5.21619e-08,0.446417,0.98639,0.0176622,4.18879e+18,1.07347e+10,247754,2.29095e+54
0.00288204,5.24175e-12,9.87726e-13,5.21132e-09,0.446417,0.993189,0.960513,4.18879e+18,1.07448e+11,2.48218e+07,1.25211e+54
0.0010275,2.05125e-10,3.88578e-11,3.26001e-08,0.446417,0.998459,0.206685,4.18879e+18,1.71761e+10,634293,1.05996e+55
0.0020641,7.0456e-13,1.33151e-13,1.9106e-09,0.446417,0.996084,0.994599,4.18879e+18,2.93073e+11,1.84667e+08,1.74781e+53
0.00616415,8.0941e-10,1.49818e-10,6.47581e-08,0.446417,0.97559,0.001987,4.18879e+18,8.64671e+09,160746,3.92885e+53
0.046493,4.14175e-12,4.42599e-13,4.63235e-09,0.446417,0.563247,0.968663,4.18879e+18,1.20877e+11,3.14141e+07,5.65832e+53
0.00270798,7.28082e-11,1.3729e-11,1.94223e-08,0.446417,0.993869,0.571439,4.18879e+18,2.883e+10,1.78702e+06,1.03541e+55
0.0919541,9.56127e-12,4.05219e-13,7.03829e-09,0.446417,0.223381,0.929126,4.18879e+18,7.95568e+10,1.3608e+07,4.96899e+53
0.0278067,2.19173e-12,3.17639e-13,3.3698e-09,0.446417,0.763866,0.983294,4.18879e+18,1.66166e+11,5.93637e+07,4.12213e+53
0.00320122,6.59776e-11,1.24158e-11,1.84888e-08,0.446417,0.99186,0.60224,4.18879e+18,3.02856e+10,1.97202e+06,9.86846e+54
0.0186794,6.19213e-13,1.01433e-13,1.79114e-09,0.446417,0.863399,0.995252,4.18879e+18,3.12619e+11,2.10121e+08,1.33235e+53
0.00396913,4.39241e-13,8.23594e-14,1.50855e-09,0.446417,0.988282,0.99663,4.18879e+18,3.71179e+11,2.96214e+08,1.0833e+53
0.00500359,7.74316e-10,1.44369e-10,6.33386e-08,0.446417,0.982716,0.00260226,4.18879e+18,8.84048e+09,168031,4.95827e+53
0.0129492,6.23013e-13,1.08821e-13,1.79663e-09,0.446417,0.920637,0.995223,4.18879e+18,3.11664e+11,2.08839e+08,1.42935e+53
0.0286833,4.84814e-12,6.93662e-13,5.01184e-09,0.446417,0.754127,0.96342,4.18879e+18,1.11724e+11,2.6837e+07,8.81998e+53
0.00305244,9.58796e-11,1.80544e-11,2.22881e-08,0.446417,0.992492,0.478585,4.18879e+18,2.5123e+10,1.35701e+06,1.14037e+55
0.00253199,7.32709e-12,1.38253e-12,6.16134e-09,0.446417,0.994524,0.945241,4.18879e+18,9.08802e+10,1.77573e+07,1.72473e+54
0.00154328,2.6248e-11,4.96737e-12,1.16616e-08,0.446417,0.997475,0.817309,4.18879e+18,4.80162e+10,4.95693e+06,5.35817e+54
0.00134463,5.42126e-11,1.0264e-11,1.67594e-08,0.446417,0.9979,0.659238,4.18879e+18,3.34107e+10,2.39999e+06,8.93022e+54
0.0069961,3.63597e-12,6.69129e-13,4.3403e-09,0.446417,0.969977,0.972441,4.18879e+18,1.29011e+11,3.5784e+07,8.5877e+53
0.0119642,8.79973e-13,1.55217e-13,2.13523e-09,0.446417,0.929695,0.993259,4.18879e+18,2.62241e+11,1.47856e+08,2.03472e+53
0.00222993,7.82517e-13,1.47806e-13,2.01352e-09,0.446417,0.995563,0.994004,4.18879e+18,2.78092e+11,1.6627e+08,1.93902e+53
0.0130263,8.79018e-12,1.53417e-12,6.74852e-09,0.446417,0.919917,0.934669,4.18879e+18,8.29729e+10,1.48017e+07,1.8925e+54
0.0017588,9.32677e-11,1.76414e-11,2.19824e-08,0.446417,0.996947,0.488291,4.18879e+18,2.54724e+10,1.39501e+06,1.13688e+55
0.00500156,1.59274e-12,2.96967e-13,2.87265e-09,0.446417,0.982728,0.987833,4.18879e+18,1.94923e+11,8.16888e+07,3.87164e+53
0.0022599,2.94225e-10,5.55692e-11,3.90436e-08,0.446417,0.995465,0.104206,4.18879e+18,1.43415e+10,442211,7.64245e+54
0.00333222,2.92999e-12,5.51055e-13,3.89621e-09,0.446417,0.991287,0.977732,4.18879e+18,1.43715e+11,4.4406e+07,7.1108e+53
0.00114303,2.56303e-10,4.85435e-11,3.64407e-08,0.446417,0.998272,0.13947,4.18879e+18,1.53659e+10,507639,8.93544e+54
0.00740522,2.21474e-11,4.06362e-12,1.0712e-08,0.446417,0.967076,0.843474,4.18879e+18,5.22725e+10,5.8747e+06,4.52364e+54
0.00422911,1.85101e-12,3.46606e-13,3.0968e-09,0.446417,0.98696,0.985874,4.18879e+18,1.80814e+11,7.02911e+07,4.50984e+53
0.002279,1.63147e-10,3.08111e-11,2.90736e-08,0.446417,0.995402,0.285381,4.18879e+18,1.92595e+10,797497,1.16047e+55
0.00610242,2.72185e-12,5.04008e-13,3.75527e-09,0.446417,0.97599,0.979297,4.18879e+18,1.49109e+11,4.78019e+07,6.51412e+53
0.00202437,1.18763e-10,2.24469e-11,2.48056e-08,0.446417,0.996204,0.4014,4.18879e+18,2.25733e+10,1.09554e+06,1.18915e+55
0.020388,9.53304e-12,1.52881e-12,7.02789e-09,0.446417,0.845264,0.929346,4.18879e+18,7.96745e+10,1.36483e+07,1.87514e+54
0.0575038,1.48185e-12,1.29107e-13,2.77085e-09,0.446417,0.459214,0.988673,4.18879e+18,2.02084e+11,8.78018e+07,1.68464e+53
0.0381402,9.12486e-11,1.12573e-11,2.17432e-08,0.446417,0.650248,0.495882,4.18879e+18,2.57527e+10,1.42588e+06,7.36743e+54
0.0089279,4.18085e-12,7.57961e-13,4.65416e-09,0.446417,0.955551,0.968376,4.18879e+18,1.2031e+11,3.11203e+07,9.68712e+53
0.0585173,9.35012e-11,7.98866e-12,2.20099e-08,0.446417,0.450327,0.487343,4.18879e+18,2.54405e+10,1.39153e+06,5.13822e+54
0.0269968,5.84111e-11,8.56495e-12,1.73963e-08,0.446417,0.77286,0.638278,4.18879e+18,3.21875e+10,2.22748e+06,7.21504e+54
0.00321973,1.69416e-10,3.18785e-11,2.96269e-08,0.446417,0.99178,0.271956,4.18879e+18,1.88998e+10,767989,1.14419e+55
0.00145292,9.35856e-12,1.77144e-12,6.96328e-09,0.446417,0.997676,0.930597,4.18879e+18,8.04138e+10,1.39027e+07,2.17567e+54
0.00553595,1.04651e-12,1.94491e-13,2.32852e-09,0.446417,0.979555,0.991989,4.18879e+18,2.40472e+11,1.24327e+08,2.54631e+53
0.00107045,7.75451e-11,1.46887e-11,2.00441e-08,0.446417,0.998392,0.551011,4.18879e+18,2.79356e+10,1.67785e+06,1.06819e+55
0.00749898,5.3456e-11,9.80125e-12,1.66421e-08,0.446417,0.966399,0.663077,4.18879e+18,3.36463e+10,2.43395e+06,8.57727e+54
0.0295398,1.60977e-10,2.27416e-11,2.88796e-08,0.446417,0.744611,0.290146,4.18879e+18,1.93889e+10,808250,8.70847e+54
0.00110128,4.01409e-13,7.60318e-14,1.44213e-09,0.446417,0.998342,0.99692,4.18879e+18,3.88277e+11,3.24132e+08,1.00037e+53
0.017058,4.84044e-10,8.08373e-11,5.00786e-08,0.446417,0.880235,0.0242216,4.18879e+18,1.11813e+10,268797,2.58416e+54
0.00207094,3.9831e-11,7.52726e-12,1.43655e-08,0.446417,0.996064,0.736286,4.18879e+18,3.89784e+10,3.26654e+06,7.31455e+54
0.00121243,3.1266e-11,5.92103e-12,1.27276e-08,0.446417,0.998151,0.786387,4.18879e+18,4.39946e+10,4.16137e+06,6.14522e+54
0.00122919,4.49875e-12,8.51929e-13,4.82787e-09,0.446417,0.998121,0.966014,4.18879e+18,1.15982e+11,2.89213e+07,1.08615e+54
0.057967,6.8685e-12,5.93108e-13,5.96541e-09,0.446417,0.455138,0.948569,4.18879e+18,9.38651e+10,1.89429e+07,7.42516e+53
0.0041338,5.95125e-13,1.11494e-13,1.75596e-09,0.446417,0.987451,0.995436,4.18879e+18,3.18883e+11,2.18626e+08,1.46477e+53
0.0130677,8.07747e-11,1.40919e-11,2.04572e-08,0.446417,0.919529,0.537487,4.18879e+18,2.73714e+10,1.61077e+06,9.99635e+54
0.0559707,2.99911e-10,2.69077e-11,3.9419e-08,0.446417,0.472886,0.0997057,4.18879e+18,1.42049e+10,433827,3.5408e+54
0.0822039,2.02504e-12,1.06357e-13,3.23911e-09,0.446417,0.276823,0.984552,4.18879e+18,1.7287e+11,6.42503e+07,1.382e+53
0.00141346,6.56065e-13,1.24194e-13,1.84367e-09,0.446417,0.99776,0.99497,4.18879e+18,3.03712e+11,1.98318e+08,1.63085e+53
0.0163971,3.0906e-11,5.20093e-12,1.26541e-08,0.446417,0.886973,0.788556,4.18879e+18,4.42501e+10,4.20985e+06,5.41274e+54
0.00595174,2.01158e-10,3.72857e-11,3.22833e-08,0.446417,0.976958,0.213077,4.18879e+18,1.73447e+10,646802,1.04853e+55
0.0184922,5.28977e-13,8.68488e-14,1.6555e-09,0.446417,0.865362,0.995942,4.18879e+18,3.38233e+11,2.45964e+08,1.14157e+53
0.0443088,1.72448e-12,1.91532e-13,2.98909e-09,0.446417,0.585402,0.986831,4.18879e+18,1.87329e+11,7.54483e+07,2.49453e+53
0.00116676,3.83767e-10,7.26821e-11,4.45906e-08,0.446417,0.998232,0.0523619,4.18879e+18,1.25574e+10,339032,5.02281e+54
0.010214,8.29176e-11,1.48668e-11,2.07268e-08,0.446417,0.945019,0.52871,4.18879e+18,2.70154e+10,1.56914e+06,1.03738e+55
0.0028512,5.96526e-12,1.1242e-12,5.55935e-09,0.446417,0.993311,0.955187,4.18879e+18,1.00721e+11,2.18112e+07,1.41721e+54
0.00316894,1.20283e-12,2.26383e-13,2.49639e-09,0.446417,0.991999,0.990798,4.18879e+18,2.24302e+11,1.08169e+08,2.96028e+53
0.00923838,1.89684e-11,3.42993e-12,9.91346e-09,0.446417,0.95307,0.864337,4.18879e+18,5.64832e+10,6.85926e+06,3.91266e+54
0.00147357,4.57892e-11,8.66687e-12,1.54025e-08,0.446417,0.997631,0.703329,4.18879e+18,3.63541e+10,2.84148e+06,8.04497e+54
0.00132676,2.2589e-11,4.27688e-12,1.08183e-08,0.446417,0.997936,0.84062,4.18879e+18,5.17591e+10,5.75987e+06,4.74494e+54
0.0285353,7.93884e-10,1.13835e-10,6.4134e-08,0.446417,0.755771,0.00223774,4.18879e+18,8.73085e+09,163890,3.36194e+53
0.0396853,6.42424e-13,7.7241e-14,1.8244e-09,0.446417,0.63372,0.995074,4.18879e+18,3.06919e+11,2.02529e+08,1.0144e+53
0.0228117,4.48107e-10,6.96317e-11,4.81837e-08,0.446417,0.819023,0.0319252,4.18879e+18,1.1621e+10,290353,2.93389e+54
0.00114643,3.25512e-10,6.16513e-11,4.1067e-08,0.446417,0.998266,0.0819343,4.18879e+18,1.36349e+10,399707,6.66672e+54
0.00104475,1.48668e-10,2.81622e-11,2.77536e-08,0.446417,0.998432,0.318975,4.18879e+18,2.01756e+10,875165,1.18557e+55
0.0014682,7.56217e-10,1.43136e-10,6.2594e-08,0.446417,0.997643,0.00299091,4.18879e+18,8.94565e+09,172053,5.65011e+53
0.0302958,1.8058e-12,2.52235e-13,3.05876e-09,0.446417,0.736216,0.986215,4.18879e+18,1.83063e+11,7.20507e+07,3.28307e+53
0.00150879,5.76322e-12,1.09076e-12,5.46439e-09,0.446417,0.997553,0.956671,4.18879e+18,1.02471e+11,2.25758e+07,1.3772e+54
0.0389134,5.31012e-10,6.46753e-11,5.2452e-08,0.446417,0.641956,0.0168763,4.18879e+18,1.06754e+10,245021,1.44052e+54
0.00195932,6.63866e-11,1.25499e-11,1.8546e-08,0.446417,0.996395,0.600352,4.18879e+18,3.01922e+10,1.95987e+06,9.94375e+54
0.0875281,4.21467e-10,1.97068e-11,4.67295e-08,0.446417,0.246448,0.0391493,4.18879e+18,1.19827e+10,308706,1.01823e+54
0.00227587,1.16056e-11,2.19179e-12,7.75432e-09,0.446417,0.995412,0.914663,4.18879e+18,7.22106e+10,1.12109e+07,2.64585e+54
0.0228168,4.33065e-10,6.72897e-11,4.73681e-08,0.446417,0.818967,0.0358382,4.18879e+18,1.18211e+10,300438,3.18272e+54
0.00107406,1.08545e-10,2.05607e-11,2.37146e-08,0.446417,0.998386,0.434194,4.18879e+18,2.36118e+10,1.19866e+06,1.17822e+55
0.0247933,9.14026e-10,1.38256e-10,6.88159e-08,0.446417,0.797256,0.000888766,4.18879e+18,8.13684e+09,142348,1.62172e+53
0.00101449,1.53097e-12,2.90024e-13,2.81639e-09,0.446417,0.998479,0.988302,4.18879e+18,1.98816e+11,8.49849e+07,3.78292e+53
0.00801261,1.97312e-12,3.60357e-13,3.19732e-09,0.446417,0.962612,0.984949,4.18879e+18,1.75129e+11,6.5941e+07,4.68436e+53
0.00700845,9.9846e-13,1.83731e-13,2.27444e-09,0.446417,0.969891,0.992355,4.18879e+18,2.4619e+11,1.3031e+08,2.40632e+53
0.00527195,1.75396e-10,3.265e-11,3.01453e-08,0.446417,0.981146,0.259735,4.18879e+18,1.85748e+10,741802,1.11923e+55
0.0115676,7.47728e-12,1.32396e-12,6.22417e-09,0.446417,0.933258,0.944149,4.18879e+18,8.99628e+10,1.74006e+07,1.64975e+54
0.0168825,2.69352e-12,4.50746e-13,3.73568e-09,0.446417,0.882032,0.97951,4.18879e+18,1.49891e+11,4.83047e+07,5.827e+53
0.00237498,1.25437e-11,2.36816e-12,8.06161e-09,0.446417,0.995078,0.908092,4.18879e+18,6.94581e+10,1.03725e+07,2.83821e+54
0.00538781,1.47274e-11,2.73957e-12,8.73519e-09,0.446417,0.980454,0.892977,4.18879e+18,6.41021e+10,8.83452e+06,3.22869e+54
0.00329828,1.23351e-12,2.32026e-13,2.52802e-09,0.446417,0.991437,0.990564,4.18879e+18,2.21495e+11,1.05479e+08,3.03336e+53
0.0504626,4.37171e-12,4.34798e-13,4.75921e-09,0.446417,0.524212,0.966952,4.18879e+18,1.17655e+11,2.97617e+07,5.54877e+53
0.0351327,5.67746e-12,7.35562e-13,5.42359e-09,0.446417,0.682868,0.957297,4.18879e+18,1.03242e+11,2.29168e+07,9.2933e+53
0.0219987,6.16835e-11,9.68871e-12,1.7877e-08,0.446417,0.827881,0.622428,4.18879e+18,3.13221e+10,2.10931e+06,7.95901e+54
0.0711444,4.50675e-10,2.99059e-11,4.83216e-08,0.446417,0.349755,0.0312821,4.18879e+18,1.15879e+10,288699,1.23468e+54
0.0638271,6.66621e-10,5.13164e-11,5.87691e-08,0.446417,0.405741,0.00594785,4.18879e+18,9.52787e+09,195177,4.02828e+53
0.0133098,4.79933e-13,8.35214e-14,1.57688e-09,0.446417,0.917252,0.996318,4.18879e+18,3.55095e+11,2.71099e+08,1.09825e+53
0.00400344,8.47693e-13,1.58918e-13,2.0957e-09,0.446417,0.988111,0.993506,4.18879e+18,2.67187e+11,1.53486e+08,2.08376e+53
0.00552252,1.50341e-10,2.79429e-11,2.79093e-08,0.446417,0.979637,0.314894,4.18879e+18,2.0063e+10,865428,1.16129e+55
0.0103413,9.79149e-11,1.75357e-11,2.25234e-08,0.446417,0.943941,0.471147,4.18879e+18,2.48605e+10,1.3288e+06,1.09039e+55
0.00323379,8.64379e-10,1.62638e-10,6.69209e-08,0.446417,0.991719,0.0013024,4.18879e+18,8.36726e+09,150524,2.79556e+53
0.00784788,1.9118e-11,3.49605e-12,9.95247e-09,0.446417,0.963841,0.863344,4.18879e+18,5.62618e+10,6.80559e+06,3.9835e+54
0.0280474,7.52309e-10,1.08647e-10,6.24321e-08,0.446417,0.761192,0.00308038,4.18879e+18,8.96885e+09,172947,4.417e+53
0.00691944,1.3272e-12,2.4438e-13,2.62227e-09,0.446417,0.97051,0.989851,4.18879e+18,2.13534e+11,9.80331e+07,3.19255e+53
0.0061303,1.17208e-11,2.16997e-12,7.79272e-09,0.446417,0.975809,0.913852,4.18879e+18,7.18548e+10,1.11007e+07,2.61717e+54
0.00281965,4.92987e-13,9.29189e-14,1.59819e-09,0.446417,0.993436,0.996218,4.18879e+18,3.50362e+11,2.63921e+08,1.22169e+53
0.0600012,2.37316e-11,1.96999e-12,1.10885e-08,0.446417,0.437531,0.833238,4.18879e+18,5.04978e+10,5.48255e+06,2.16639e+54
0.0260492,1.59189e-12,2.36597e-13,2.87188e-09,0.446417,0.783369,0.987838,4.18879e+18,1.94975e+11,8.17324e+07,3.0846e+53
0.00375159,1.34518e-11,2.52498e-12,8.34833e-09,0.446417,0.989347,0.901776,4.18879e+18,6.70726e+10,9.67227e+06,3.00511e+54
0.0127977,1.04272e-11,1.8241e-12,7.35009e-09,0.446417,0.922049,0.922982,4.18879e+18,7.61819e+10,1.24779e+07,2.22201e+54
0.00797971,1.80362e-11,3.29485e-12,9.66678e-09,0.446417,0.962858,0.870552,4.18879e+18,5.79245e+10,7.21379e+06,3.7856e+54
0.0337223,5.00102e-10,6.62598e-11,5.09025e-08,0.446417,0.698334,0.0214043,4.18879e+18,1.10003e+10,260166,1.87178e+54
0.00133991,1.40457e-10,2.65928e-11,2.69763e-08,0.446417,0.99791,0.339754,4.18879e+18,2.07569e+10,926327,1.19243e+55
0.0196076,6.92381e-10,1.12131e-10,5.98938e-08,0.446417,0.853592,0.00488348,4.18879e+18,9.34895e+09,187916,7.22698e+53
0.0920759,2.66797e-10,1.12765e-11,3.71792e-08,0.446417,0.222773,0.128573,4.18879e+18,1.50607e+10,487672,1.91349e+54
0.012679,7.20244e-12,1.26148e-12,6.10871e-09,0.446417,0.92315,0.946145,4.18879e+18,9.16633e+10,1.80646e+07,1.57522e+54
0.00170024,2.64829e-12,5.00994e-13,3.70418e-09,0.446417,0.997097,0.979851,4.18879e+18,1.51165e+11,4.91295e+07,6.47882e+53
0.0905744,2.00481e-11,8.76232e-13,1.01917e-08,0.446417,0.230366,0.857154,4.18879e+18,5.49413e+10,6.48987e+06,9.91246e+53
0.00274875,3.30573e-10,6.23242e-11,4.1385e-08,0.446417,0.993713,0.0788071,4.18879e+18,1.35301e+10,393588,6.48225e+54
0.00696366,2.24679e-12,4.13575e-13,3.41186e-09,0.446417,0.970203,0.982879,4.18879e+18,1.64117e+11,5.7909e+07,5.36486e+53
0.0660201,2.7891e-11,2.05475e-12,1.2021e-08,0.446417,0.3883,0.807012,4.18879e+18,4.65804e+10,4.66493e+06,2.18848e+54
0.0010482,5.56735e-13,1.05461e-13,1.69838e-09,0.446417,0.998427,0.99573,4.18879e+18,3.29694e+11,2.33701e+08,1.38592e+53
0.0138466,6.10001e-12,1.05566e-12,5.62179e-09,0.446417,0.912147,0.954196,4.18879e+18,9.96024e+10,2.13294e+07,1.32943e+54
0.00160848,1.8938e-10,3.58342e-11,3.13239e-08,0.446417,0.997322,0.233273,4.18879e+18,1.78759e+10,687030,1.10323e+55
0.0185176,2.72447e-12,4.47173e-13,3.75708e-09,0.446417,0.865097,0.979277,4.18879e+18,1.49037e+11,4.77558e+07,5.77943e+53
0.0745861,3.35132e-12,2.07017e-13,4.16694e-09,0.446417,0.325583,0.974564,4.18879e+18,1.34378e+11,3.88234e+07,2.66269e+53
0.0172681,2.1792e-12,3.63044e-13,3.36015e-09,0.446417,0.878076,0.983389,4.18879e+18,1.66643e+11,5.9705e+07,4.71182e+53
0.0614027,3.7688e-11,3.04382e-12,1.39737e-08,0.446417,0.425685,0.748467,4.18879e+18,4.00713e+10,3.45228e+06,3.00674e+54
