m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,F,lambda_phi,energy loss rate
0.0989825,3.70315e-12,1.33881e-13,4.38022e-09,0.446417,0.190554,0.971936,4.18879e+18,1.27835e+11,3.51347e+07,1.71736e+53
0.00137918,2.41164e-10,4.56561e-11,3.53481e-08,0.446417,0.997831,0.15668,4.18879e+18,1.58409e+10,539505,9.44093e+54
0.0034385,1.00061e-11,1.88098e-12,7.20016e-09,0.446417,0.99081,0.925977,4.18879e+18,7.77683e+10,1.3003e+07,2.29873e+54
0.0835946,4.31605e-11,2.19952e-12,1.49538e-08,0.446417,0.268604,0.717662,4.18879e+18,3.74448e+10,3.01455e+06,2.0833e+54
0.0121934,1.4724e-10,2.59132e-11,2.76199e-08,0.446417,0.927614,0.322492,4.18879e+18,2.02732e+10,883657,1.10292e+55
0.0130942,1.55481e-11,2.71177e-12,8.97527e-09,0.446417,0.91928,0.887362,4.18879e+18,6.23874e+10,8.3682e+06,3.17583e+54
0.0816827,2.73755e-10,1.45406e-11,3.76609e-08,0.446417,0.279956,0.121939,4.18879e+18,1.4868e+10,475276,2.34007e+54
0.00180515,2.54287e-12,4.80918e-13,3.62971e-09,0.446417,0.996824,0.980646,4.18879e+18,1.54267e+11,5.11664e+07,6.22425e+53
0.084848,7.13262e-11,3.53699e-12,1.92236e-08,0.446417,0.26137,0.577958,4.18879e+18,2.9128e+10,1.82415e+06,2.69795e+54
0.00447202,2.91254e-10,5.44673e-11,3.8846e-08,0.446417,0.985676,0.106613,4.18879e+18,1.44145e+10,446721,7.66392e+54
0.00258471,5.76367e-11,1.08732e-11,1.72806e-08,0.446417,0.994331,0.642115,4.18879e+18,3.2403e+10,2.2574e+06,9.21458e+54
0.0620043,8.96318e-11,7.15374e-12,2.15497e-08,0.446417,0.420671,0.502106,4.18879e+18,2.59839e+10,1.4516e+06,4.74059e+54
0.121743,2.76111e-11,5.83986e-13,1.19606e-08,0.446417,0.111478,0.808768,4.18879e+18,4.68159e+10,4.71222e+06,6.23348e+53
0.0073751,8.78108e-10,1.61152e-10,6.74502e-08,0.446417,0.967293,0.00117199,4.18879e+18,8.30159e+09,148170,2.49265e+53
0.00648181,9.76748e-11,1.80403e-11,2.24958e-08,0.446417,0.973493,0.472027,4.18879e+18,2.48911e+10,1.33207e+06,1.12387e+55
0.0495339,8.13152e-13,8.22597e-14,2.05256e-09,0.446417,0.533196,0.993769,4.18879e+18,2.72803e+11,1.60006e+08,1.07889e+53
0.00168422,5.11509e-12,9.67692e-13,5.14797e-09,0.446417,0.997137,0.961449,4.18879e+18,1.0877e+11,2.54364e+07,1.22791e+54
0.00438524,1.33802e-10,2.5034e-11,2.63294e-08,0.446417,0.98614,0.357584,4.18879e+18,2.12669e+10,972403,1.18144e+55
0.00188543,6.12931e-11,1.15895e-11,1.78203e-08,0.446417,0.996605,0.624321,4.18879e+18,3.14217e+10,2.12274e+06,9.54939e+54
0.00599704,1.00002e-12,1.85304e-13,2.27622e-09,0.446417,0.976668,0.992343,4.18879e+18,2.45997e+11,1.30107e+08,2.4269e+53
0.00140895,6.60776e-11,1.25087e-11,1.85028e-08,0.446417,0.997769,0.601781,4.18879e+18,3.02627e+10,1.96904e+06,9.9347e+54
0.0012874,4.02287e-11,7.61729e-12,1.4437e-08,0.446417,0.998012,0.73404,4.18879e+18,3.87853e+10,3.23424e+06,7.37945e+54
0.0210502,2.04389e-10,3.25018e-11,3.25416e-08,0.446417,0.838147,0.20785,4.18879e+18,1.7207e+10,636577,8.9158e+54
0.0014031,9.8536e-12,1.86534e-12,7.14508e-09,0.446417,0.997781,0.927063,4.18879e+18,7.83678e+10,1.32043e+07,2.2823e+54
0.00263397,7.10566e-13,1.34025e-13,1.91872e-09,0.446417,0.994149,0.994554,4.18879e+18,2.91832e+11,1.83107e+08,1.7592e+53
0.00105278,1.11799e-10,2.11778e-11,2.40674e-08,0.446417,0.99842,0.423471,4.18879e+18,2.32657e+10,1.16378e+06,1.18361e+55
0.0182203,3.46828e-12,5.71303e-13,4.23903e-09,0.446417,0.868207,0.973695,4.18879e+18,1.32092e+11,3.75141e+07,7.34164e+53
0.00159248,7.45961e-11,1.41155e-11,1.96593e-08,0.446417,0.99736,0.563643,4.18879e+18,2.84824e+10,1.74418e+06,1.05004e+55
0.0713838,2.7673e-10,1.82727e-11,3.7865e-08,0.446417,0.34803,0.119185,4.18879e+18,1.47879e+10,470167,2.87428e+54
0.00108921,1.78642e-12,3.38377e-13,3.0423e-09,0.446417,0.998361,0.986364,4.18879e+18,1.84053e+11,7.28323e+07,4.40496e+53
0.150936,1.90176e-11,1.94487e-13,9.92631e-09,0.446417,0.0539021,0.863992,4.18879e+18,5.64101e+10,6.84151e+06,2.21771e+53
0.0187508,5.0485e-11,8.26276e-12,1.6173e-08,0.446417,0.862648,0.678393,4.18879e+18,3.46221e+10,2.57719e+06,7.39793e+54
0.00163569,1.97607e-12,3.73885e-13,3.19971e-09,0.446417,0.997257,0.984927,4.18879e+18,1.74998e+11,6.58425e+07,4.86011e+53
0.0669109,6.0163e-12,4.35325e-13,5.58309e-09,0.446417,0.381378,0.954809,4.18879e+18,1.00293e+11,2.16261e+07,5.48572e+53
0.0355072,2.67288e-12,3.4422e-13,3.72134e-09,0.446417,0.678777,0.979665,4.18879e+18,1.50468e+11,4.86775e+07,4.45059e+53
0.0359838,3.48241e-12,4.45041e-13,4.24766e-09,0.446417,0.673583,0.973589,4.18879e+18,1.31824e+11,3.73619e+07,5.71846e+53
0.0315972,2.05077e-11,2.80838e-12,1.03078e-08,0.446417,0.721789,0.854171,4.18879e+18,5.43221e+10,6.34442e+06,3.16595e+54
0.0535448,1.99848e-11,1.87714e-12,1.01756e-08,0.446417,0.495071,0.857607,4.18879e+18,5.50281e+10,6.51041e+06,2.12466e+54
0.00482728,5.05725e-12,9.43876e-13,5.11878e-09,0.446417,0.98372,0.961876,4.18879e+18,1.0939e+11,2.57273e+07,1.19822e+54
0.0118964,8.56548e-10,1.51184e-10,6.6617e-08,0.446417,0.930308,0.00138317,4.18879e+18,8.40542e+09,151900,2.75986e+53
0.00549486,2.89455e-11,5.38083e-12,1.22462e-08,0.446417,0.979806,0.800538,4.18879e+18,4.57241e+10,4.49498e+06,5.68506e+54
0.076977,3.34355e-11,1.96389e-12,1.31617e-08,0.446417,0.309586,0.773367,4.18879e+18,4.25433e+10,3.89136e+06,2.0045e+54
0.00321152,1.52927e-12,2.87768e-13,2.81482e-09,0.446417,0.991816,0.988315,4.18879e+18,1.98927e+11,8.50797e+07,3.75355e+53
0.00912568,6.72079e-12,1.21643e-12,5.90092e-09,0.446417,0.953976,0.949656,4.18879e+18,9.4891e+10,1.93593e+07,1.5246e+54
0.0628917,4.97056e-12,3.89813e-13,5.07472e-09,0.446417,0.413353,0.962515,4.18879e+18,1.1034e+11,2.6176e+07,4.95185e+53
0.0315042,5.14932e-11,7.06169e-12,1.63337e-08,0.446417,0.722819,0.673153,4.18879e+18,3.42815e+10,2.52673e+06,6.27373e+54
0.00165125,1.76641e-11,3.34202e-12,9.56654e-09,0.446417,0.997219,0.873049,4.18879e+18,5.85315e+10,7.36577e+06,3.85081e+54
0.0117873,1.97095e-12,3.48249e-13,3.19557e-09,0.446417,0.931291,0.984966,4.18879e+18,1.75225e+11,6.60134e+07,4.52705e+53
0.00542064,1.82126e-12,3.38719e-13,3.07182e-09,0.446417,0.980256,0.9861,4.18879e+18,1.82284e+11,7.14392e+07,4.40823e+53
0.0059071,1.24121e-12,2.30132e-13,2.5359e-09,0.446417,0.977242,0.990506,4.18879e+18,2.20807e+11,1.04825e+08,3.00841e+53
0.00666481,2.45849e-11,4.53501e-12,1.12861e-08,0.446417,0.972259,0.827822,4.18879e+18,4.96137e+10,5.29226e+06,4.95472e+54
0.00783744,1.5377e-10,2.81216e-11,2.82257e-08,0.446417,0.963918,0.306707,4.18879e+18,1.98381e+10,846130,1.13833e+55
0.0138004,2.90732e-12,5.03381e-13,3.88111e-09,0.446417,0.91259,0.977902,4.18879e+18,1.44274e+11,4.47524e+07,6.49674e+53
0.0883155,2.44063e-11,1.12153e-12,1.1245e-08,0.446417,0.242203,0.828945,4.18879e+18,4.97948e+10,5.33098e+06,1.22698e+54
0.00372494,4.44269e-13,8.34027e-14,1.51716e-09,0.446417,0.989475,0.996591,4.18879e+18,3.69073e+11,2.92862e+08,1.09699e+53
0.15487,2.08597e-10,1.92888e-12,3.28748e-08,0.446417,0.0487382,0.201187,4.18879e+18,1.70326e+10,623736,5.12163e+53
0.0398566,5.67816e-12,6.80745e-13,5.42392e-09,0.446417,0.631899,0.957295,4.18879e+18,1.03236e+11,2.2914e+07,8.6007e+53
0.0358154,3.67513e-11,4.70947e-12,1.37989e-08,0.446417,0.675416,0.753915,4.18879e+18,4.05788e+10,3.54027e+06,4.68596e+54
0.00133008,1.36675e-12,2.58772e-13,2.66106e-09,0.446417,0.997929,0.98955,4.18879e+18,2.10422e+11,9.51962e+07,3.37955e+53
0.0266656,1.26507e-12,1.86381e-13,2.56015e-09,0.446417,0.776535,0.990324,4.18879e+18,2.18715e+11,1.02848e+08,2.43603e+53
0.0207368,2.94451e-12,4.70117e-13,3.90585e-09,0.446417,0.841521,0.977623,4.18879e+18,1.4336e+11,4.41872e+07,6.0657e+53
0.00493189,7.88027e-12,1.46987e-12,6.38969e-09,0.446417,0.983127,0.941231,4.18879e+18,8.76324e+10,1.65108e+07,1.82591e+54
0.019944,5.14991e-10,8.30525e-11,5.16547e-08,0.446417,0.85001,0.0190969,4.18879e+18,1.08401e+10,252644,2.09324e+54
0.00799429,1.98586e-12,3.62735e-13,3.20762e-09,0.446417,0.962749,0.984853,4.18879e+18,1.74567e+11,6.5518e+07,4.71482e+53
0.00205899,1.24807e-10,2.35869e-11,2.5429e-08,0.446417,0.9961,0.383181,4.18879e+18,2.20199e+10,1.04249e+06,1.19283e+55
0.0805744,4.30465e-12,2.34164e-13,4.72257e-09,0.446417,0.286717,0.967454,4.18879e+18,1.18568e+11,3.02253e+07,2.98988e+53
0.0256566,7.62452e-12,1.13949e-12,6.28515e-09,0.446417,0.787715,0.943082,4.18879e+18,8.909e+10,1.70646e+07,1.41828e+54
0.00535432,2.40431e-11,4.47337e-12,1.1161e-08,0.446417,0.980655,0.831277,4.18879e+18,5.01695e+10,5.41151e+06,4.90777e+54
0.0146293,6.76101e-11,1.16034e-11,1.87161e-08,0.446417,0.904577,0.594729,4.18879e+18,2.99178e+10,1.92441e+06,9.1077e+54
0.00144131,4.27598e-13,8.09403e-14,1.48843e-09,0.446417,0.997701,0.996719,4.18879e+18,3.76199e+11,3.0428e+08,1.06473e+53
0.00220858,5.24706e-10,9.9116e-11,5.21396e-08,0.446417,0.995632,0.0177244,4.18879e+18,1.07393e+10,247966,2.31856e+54
0.00631553,1.61478e-11,2.98585e-12,9.14674e-09,0.446417,0.974598,0.883282,4.18879e+18,6.12179e+10,8.0574e+06,3.48074e+54
0.0115027,3.90834e-11,6.92456e-12,1.423e-08,0.446417,0.933837,0.740527,4.18879e+18,3.93495e+10,3.32902e+06,6.76763e+54
0.106025,7.65432e-12,2.35209e-13,6.29742e-09,0.446417,0.161964,0.942861,4.18879e+18,8.89164e+10,1.69982e+07,2.92688e+53
0.00107499,7.16283e-13,1.35678e-13,1.92642e-09,0.446417,0.998384,0.99451,4.18879e+18,2.90665e+11,1.81645e+08,1.78084e+53
0.0945772,1.1437e-10,4.56984e-12,2.43425e-08,0.446417,0.210601,0.415146,4.18879e+18,2.30027e+10,1.13762e+06,2.50383e+54
0.00515555,2.07246e-11,3.86058e-12,1.03622e-08,0.446417,0.981833,0.852752,4.18879e+18,5.40371e+10,6.27803e+06,4.34489e+54
0.0247355,4.51826e-10,6.83983e-11,4.83833e-08,0.446417,0.797894,0.0310313,4.18879e+18,1.15731e+10,287963,2.80123e+54
0.00113751,6.58847e-12,1.24786e-12,5.84254e-09,0.446417,0.998282,0.950623,4.18879e+18,9.58391e+10,1.9748e+07,1.56559e+54
0.0205873,1.57944e-10,2.52653e-11,2.86062e-08,0.446417,0.843127,0.297019,4.18879e+18,1.95742e+10,823770,9.90404e+54
0.0032746,5.62213e-12,1.05765e-12,5.39709e-09,0.446417,0.991541,0.957709,4.18879e+18,1.03749e+11,2.31424e+07,1.33683e+54
0.0240248,1.78391e-10,2.72701e-11,3.04016e-08,0.446417,0.805723,0.253822,4.18879e+18,1.84183e+10,729350,9.13525e+54
0.0111927,2.31153e-10,4.10746e-11,3.46066e-08,0.446417,0.936579,0.169208,4.18879e+18,1.61803e+10,562871,9.1727e+54
0.00792067,5.01553e-13,9.16658e-14,1.61201e-09,0.446417,0.963299,0.996153,4.18879e+18,3.47357e+11,2.59413e+08,1.20514e+53
0.109486,5.87839e-10,1.66576e-11,5.51872e-08,0.446417,0.149357,0.0109043,4.18879e+18,1.01463e+10,221335,2.39726e+53
0.0378155,1.93436e-11,2.39923e-12,1.0011e-08,0.446417,0.653743,0.861847,4.18879e+18,5.59328e+10,6.72624e+06,2.72902e+54
0.0322708,8.70096e-13,1.17923e-13,2.12321e-09,0.446417,0.714338,0.993335,4.18879e+18,2.63725e+11,1.49535e+08,1.54596e+53
0.01053,1.69872e-10,3.03707e-11,2.96668e-08,0.446417,0.942331,0.271002,4.18879e+18,1.88744e+10,765924,1.08626e+55
0.00190712,3.70284e-11,7.00101e-12,1.38509e-08,0.446417,0.996544,0.752319,4.18879e+18,4.04266e+10,3.51377e+06,6.9513e+54
0.00889937,4.35708e-13,7.90097e-14,1.50247e-09,0.446417,0.955776,0.996657,4.18879e+18,3.72681e+11,2.98616e+08,1.03927e+53
0.0239213,4.7149e-11,7.21772e-12,1.56295e-08,0.446417,0.80686,0.696011,4.18879e+18,3.5826e+10,2.75954e+06,6.63009e+54
0.00169448,6.53114e-11,1.23555e-11,1.83952e-08,0.446417,0.997112,0.605335,4.18879e+18,3.04397e+10,1.99214e+06,9.87099e+54
0.106982,3.36697e-12,1.01178e-13,4.17666e-09,0.446417,0.158386,0.974451,4.18879e+18,1.34065e+11,3.86429e+07,1.30122e+53
0.00429298,1.43762e-10,2.69106e-11,2.72917e-08,0.446417,0.986626,0.331233,4.18879e+18,2.0517e+10,905036,1.17642e+55
0.00184015,2.32035e-12,4.38793e-13,3.46726e-09,0.446417,0.99673,0.982324,4.18879e+18,1.61495e+11,5.60732e+07,5.68877e+53
0.00494324,2.86751e-10,5.34828e-11,3.85444e-08,0.446417,0.983062,0.110368,4.18879e+18,1.45272e+10,453737,7.79045e+54
0.00898927,1.39021e-11,2.51908e-12,8.48692e-09,0.446417,0.955064,0.89866,4.18879e+18,6.59773e+10,9.35895e+06,2.98773e+54
0.117729,9.56625e-11,2.22877e-12,2.22628e-08,0.446417,0.122799,0.47934,4.18879e+18,2.51515e+10,1.36009e+06,1.40998e+54
0.00176512,3.71685e-10,7.03022e-11,4.38831e-08,0.446417,0.99693,0.0574571,4.18879e+18,1.27599e+10,350053,5.33109e+54
0.00351816,7.16068e-13,1.34559e-13,1.92613e-09,0.446417,0.990446,0.994512,4.18879e+18,2.90709e+11,1.817e+08,1.76615e+53
0.00757108,1.9447e-12,3.56371e-13,3.17421e-09,0.446417,0.965876,0.985164,4.18879e+18,1.76404e+11,6.69046e+07,4.63357e+53
0.00668582,4.53525e-12,8.36466e-13,4.84742e-09,0.446417,0.972116,0.965743,4.18879e+18,1.15514e+11,2.86885e+07,1.06614e+54
0.00245999,3.79603e-10,7.16451e-11,4.43481e-08,0.446417,0.994781,0.0540645,4.18879e+18,1.26261e+10,342751,5.11213e+54
0.0112624,9.76758e-13,1.73451e-13,2.24959e-09,0.446417,0.935966,0.992521,4.18879e+18,2.4891e+11,1.33205e+08,2.27206e+53
0.0113638,1.10969e-10,1.96867e-11,2.39778e-08,0.446417,0.93507,0.426178,4.18879e+18,2.33526e+10,1.17249e+06,1.10731e+55
0.0150243,8.43774e-11,1.4419e-11,2.09085e-08,0.446417,0.900701,0.522818,4.18879e+18,2.67807e+10,1.54199e+06,9.94923e+54
0.00218559,6.63909e-13,1.2542e-13,1.85466e-09,0.446417,0.995706,0.99491,4.18879e+18,3.01912e+11,1.95975e+08,1.64686e+53
0.00916434,5.92913e-13,1.07279e-13,1.75269e-09,0.446417,0.953666,0.995453,4.18879e+18,3.19477e+11,2.19441e+08,1.40942e+53
0.0292718,2.83117e-10,4.01565e-11,3.82994e-08,0.446417,0.747588,0.113488,4.18879e+18,1.46202e+10,459561,6.01463e+54
0.0585163,1.60546e-12,1.37172e-13,2.8841e-09,0.446417,0.450336,0.987736,4.18879e+18,1.94149e+11,8.10417e+07,1.78817e+53
0.00301411,1.22938e-12,2.31533e-13,2.52379e-09,0.446417,0.992651,0.990596,4.18879e+18,2.21866e+11,1.05833e+08,3.027e+53
0.0011992,7.62413e-13,1.44386e-13,1.98749e-09,0.446417,0.998175,0.994157,4.18879e+18,2.81734e+11,1.70655e+08,1.89446e+53
0.0649347,4.3746e-12,3.29386e-13,4.76078e-09,0.446417,0.39686,0.966934,4.18879e+18,1.17616e+11,2.9742e+07,4.20344e+53
0.0105255,6.20892e-12,1.11011e-12,5.67175e-09,0.446417,0.94237,0.953399,4.18879e+18,9.8725e+10,2.09553e+07,1.39683e+54
0.151236,3.05537e-11,3.10085e-13,1.25818e-08,0.446417,0.0534919,0.790673,4.18879e+18,4.45044e+10,4.25838e+06,3.2358e+53
0.00144627,6.30572e-12,1.1936e-12,5.7158e-09,0.446417,0.99769,0.952691,4.18879e+18,9.79643e+10,2.06335e+07,1.50077e+54
0.0506704,5.23382e-12,5.18558e-13,5.20738e-09,0.446417,0.522215,0.96057,4.18879e+18,1.07529e+11,2.48593e+07,6.574e+53
0.00160467,1.21057e-10,2.29065e-11,2.5044e-08,0.446417,0.997331,0.394386,4.18879e+18,2.23584e+10,1.07478e+06,1.19229e+55
0.0131528,8.02174e-10,1.39825e-10,6.44679e-08,0.446417,0.918731,0.00210073,4.18879e+18,8.68562e+09,162196,3.87667e+53
0.0540302,4.68587e-10,4.36142e-11,4.92725e-08,0.446417,0.490578,0.0272772,4.18879e+18,1.13642e+10,277663,1.57011e+54
0.0450245,2.3351e-10,2.56113e-11,3.47826e-08,0.446417,0.578091,0.166158,4.18879e+18,1.60984e+10,557189,5.61639e+54
0.00142488,6.59058e-13,1.24758e-13,1.84787e-09,0.446417,0.997736,0.994947,4.18879e+18,3.03021e+11,1.97417e+08,1.63822e+53
0.0312878,5.92301e-13,8.14965e-14,1.75179e-09,0.446417,0.725216,0.995458,4.18879e+18,3.19642e+11,2.19668e+08,1.07069e+53
0.0333134,1.11172e-12,1.48244e-13,2.39997e-09,0.446417,0.702834,0.991492,4.18879e+18,2.33312e+11,1.17035e+08,1.93985e+53
0.0190671,4.2078e-12,6.8602e-13,4.66914e-09,0.446417,0.859316,0.968176,4.18879e+18,1.19924e+11,3.0921e+07,8.76586e+53
0.00429825,4.1197e-13,7.71144e-14,1.46097e-09,0.446417,0.986599,0.996839,4.18879e+18,3.83268e+11,3.15822e+08,1.01453e+53
0.0151424,7.45746e-12,1.27273e-12,6.21591e-09,0.446417,0.899535,0.944294,4.18879e+18,9.00824e+10,1.74469e+07,1.58617e+54
0.0899001,2.0164e-12,8.94616e-14,3.2322e-09,0.446417,0.233847,0.98462,4.18879e+18,1.73239e+11,6.45256e+07,1.16254e+53
0.00502152,4.8801e-12,9.09787e-13,5.02833e-09,0.446417,0.982613,0.963187,4.18879e+18,1.11358e+11,2.66612e+07,1.15652e+54
0.166582,1.48489e-10,1.01392e-12,2.77368e-08,0.446417,0.03599,0.319347,4.18879e+18,2.01878e+10,876223,4.27338e+53
0.0494092,2.21702e-11,2.24788e-12,1.07175e-08,0.446417,0.534409,0.843322,4.18879e+18,5.22456e+10,5.86865e+06,2.5019e+54
0.0807847,2.08014e-10,1.12645e-11,3.28288e-08,0.446417,0.285424,0.202117,4.18879e+18,1.70565e+10,625484,3.00482e+54
0.00284213,9.94459e-12,1.8742e-12,7.17799e-09,0.446417,0.993347,0.926415,4.18879e+18,7.80085e+10,1.30834e+07,2.29153e+54
0.00688298,9.16675e-12,1.68833e-12,6.89156e-09,0.446417,0.970763,0.93197,4.18879e+18,8.12508e+10,1.41936e+07,2.07665e+54
0.00824417,6.11702e-10,1.11514e-10,5.62962e-08,0.446417,0.960862,0.00908176,4.18879e+18,9.94638e+09,212701,1.33661e+54
0.00189385,4.55155e-11,8.606e-12,1.53564e-08,0.446417,0.996581,0.704811,4.18879e+18,3.64632e+10,2.85857e+06,8.0053e+54
0.105677,5.8877e-10,1.82395e-11,5.52309e-08,0.446417,0.163282,0.0108268,4.18879e+18,1.01382e+10,220985,2.60625e+53
0.00182094,6.6195e-11,1.25186e-11,1.85192e-08,0.446417,0.996782,0.601238,4.18879e+18,3.02359e+10,1.96555e+06,9.93354e+54
0.00520716,1.91761e-12,3.57103e-13,3.15203e-09,0.446417,0.98153,0.98537,4.18879e+18,1.77646e+11,6.78497e+07,4.64404e+53
0.00769858,1.07209e-12,1.96273e-13,2.35681e-09,0.446417,0.964943,0.991794,4.18879e+18,2.37585e+11,1.21361e+08,2.56913e+53
0.0379324,8.97061e-12,1.1105e-12,6.81743e-09,0.446417,0.652483,0.933374,4.18879e+18,8.21342e+10,1.4504e+07,1.36798e+54
0.0693087,2.36834e-10,1.63204e-11,3.50293e-08,0.446417,0.363209,0.161959,4.18879e+18,1.5985e+10,549368,3.4885e+54
0.00193569,1.17515e-10,2.22169e-11,2.4675e-08,0.446417,0.996463,0.405269,4.18879e+18,2.26928e+10,1.10717e+06,1.18831e+55
0.00426107,7.99534e-10,1.4969e-10,6.43618e-08,0.446417,0.986793,0.00214392,4.18879e+18,8.69995e+09,162732,4.2355e+53
0.00210844,6.79979e-11,1.28488e-11,1.87697e-08,0.446417,0.995948,0.592964,4.18879e+18,2.98323e+10,1.91343e+06,1.00553e+55
0.0032911,1.10434e-11,2.07736e-12,7.56418e-09,0.446417,0.991469,0.918624,4.18879e+18,7.40258e+10,1.17816e+07,2.51857e+54
0.00242916,8.36531e-13,1.57901e-13,2.08186e-09,0.446417,0.99489,0.993591,4.18879e+18,2.68964e+11,1.55534e+08,2.0706e+53
0.0558574,1.47021e-12,1.32191e-13,2.75994e-09,0.446417,0.473907,0.988763,4.18879e+18,2.02883e+11,8.84971e+07,1.72503e+53
0.0399538,2.06673e-10,2.47372e-11,3.27229e-08,0.446417,0.630867,0.204225,4.18879e+18,1.71117e+10,629541,6.66752e+54
0.200098,5.76141e-11,1.61207e-13,1.72772e-08,0.446417,0.0147478,0.642163,4.18879e+18,3.24094e+10,2.25829e+06,1.36626e+53
0.0184156,2.32283e-11,3.81722e-12,1.09703e-08,0.446417,0.866165,0.836497,4.18879e+18,5.10418e+10,5.60133e+06,4.2142e+54
0.00104143,2.16242e-12,4.09628e-13,3.34719e-09,0.446417,0.998437,0.983517,4.18879e+18,1.67288e+11,6.01684e+07,5.31711e+53
0.00195444,1.19061e-12,2.2508e-13,2.48367e-09,0.446417,0.996409,0.990891,4.18879e+18,2.2545e+11,1.0928e+08,2.94351e+53
0.164945,2.86577e-10,2.04215e-12,3.85327e-08,0.446417,0.0375594,0.110472,4.18879e+18,1.45316e+10,454013,2.97745e+53
0.0429864,1.64057e-12,1.86455e-13,2.91546e-09,0.446417,0.599033,0.987469,4.18879e+18,1.9206e+11,7.93074e+07,2.42998e+53
0.0050493,9.38301e-12,1.74897e-12,6.97237e-09,0.446417,0.982452,0.930422,4.18879e+18,8.0309e+10,1.38665e+07,2.14766e+54
0.00846531,5.32971e-12,9.69899e-13,5.25486e-09,0.446417,0.959167,0.959864,4.18879e+18,1.06557e+11,2.44121e+07,1.22868e+54
0.0097066,2.64378e-11,4.76142e-12,1.17037e-08,0.446417,0.949254,0.816116,4.18879e+18,4.78434e+10,4.92134e+06,5.12852e+54
0.00924552,1.10185e-12,1.99228e-13,2.3893e-09,0.446417,0.953013,0.991567,4.18879e+18,2.34355e+11,1.18083e+08,2.60721e+53
0.00219634,3.53608e-11,6.67985e-12,1.35354e-08,0.446417,0.995671,0.762023,4.18879e+18,4.13689e+10,3.67948e+06,6.71798e+54
0.00377173,2.30878e-12,4.33329e-13,3.4586e-09,0.446417,0.989251,0.982412,4.18879e+18,1.61899e+11,5.63541e+07,5.61843e+53
0.0162469,2.71602e-11,4.57843e-12,1.18625e-08,0.446417,0.888493,0.811596,4.18879e+18,4.72029e+10,4.79044e+06,4.9041e+54
0.0667043,5.92261e-10,4.3034e-11,5.53944e-08,0.446417,0.382974,0.0105422,4.18879e+18,1.01083e+10,219682,5.98753e+53
0.0422159,6.78443e-13,7.81386e-14,1.87485e-09,0.446417,0.607049,0.994799,4.18879e+18,2.98661e+11,1.91776e+08,1.0259e+53
0.00159167,1.2956e-11,2.45162e-12,8.19304e-09,0.446417,0.997362,0.905219,4.18879e+18,6.83439e+10,1.00424e+07,2.92894e+54
0.00244154,7.25278e-11,1.36896e-11,1.93848e-08,0.446417,0.994846,0.572674,4.18879e+18,2.88857e+10,1.79392e+06,1.03467e+55
0.00578367,2.92154e-10,5.42111e-11,3.89059e-08,0.446417,0.978021,0.105879,4.18879e+18,1.43923e+10,445345,7.57531e+54
0.00279334,8.30667e-12,1.56582e-12,6.56029e-09,0.446417,0.993539,0.938151,4.18879e+18,8.53535e+10,1.56632e+07,1.93873e+54
0.00180587,1.64259e-11,3.10652e-12,9.22515e-09,0.446417,0.996822,0.881397,4.18879e+18,6.06975e+10,7.92101e+06,3.61368e+54
0.00434854,4.3868e-11,8.2092e-12,1.50759e-08,0.446417,0.986334,0.713792,4.18879e+18,3.71416e+10,2.96593e+06,7.7335e+54
0.00138198,8.6994e-11,1.64692e-11,2.12302e-08,0.446417,0.997825,0.512414,4.18879e+18,2.63749e+10,1.49561e+06,1.11377e+55
0.142975,7.32003e-12,9.16085e-14,6.15837e-09,0.446417,0.0659621,0.945284,4.18879e+18,9.0924e+10,1.77744e+07,1.14288e+53
0.00113086,2.47675e-11,4.69103e-12,1.13279e-08,0.446417,0.998293,0.826662,4.18879e+18,4.94304e+10,5.25324e+06,5.118e+54
0.0183896,1.03156e-12,1.69575e-13,2.31184e-09,0.446417,0.866437,0.992103,4.18879e+18,2.42207e+11,1.26128e+08,2.22035e+53
0.0068006,4.42709e-10,8.15858e-11,4.78927e-08,0.446417,0.971331,0.0332859,4.18879e+18,1.16916e+10,293893,3.58409e+54
0.126075,1.95489e-11,3.72146e-13,1.0064e-08,0.446417,0.100337,0.860475,4.18879e+18,5.56384e+10,6.6556e+06,4.22625e+53
0.0297053,2.12084e-10,2.98877e-11,3.31485e-08,0.446417,0.742773,0.19591,4.18879e+18,1.6892e+10,613481,7.72776e+54
0.0017859,1.77461e-12,3.3564e-13,3.03223e-09,0.446417,0.996876,0.986453,4.18879e+18,1.84664e+11,7.3317e+07,4.36972e+53
0.0318004,4.01341e-10,5.47895e-11,4.56001e-08,0.446417,0.719541,0.0457415,4.18879e+18,1.22794e+10,324187,3.30758e+54
0.00341695,9.82153e-13,1.84647e-13,2.25579e-09,0.446417,0.990908,0.99248,4.18879e+18,2.48225e+11,1.32474e+08,2.41861e+53
0.00296773,2.05743e-12,3.87556e-13,3.26492e-09,0.446417,0.992842,0.984311,4.18879e+18,1.71503e+11,6.32388e+07,5.03466e+53
0.00125799,7.26055e-11,1.37486e-11,1.93952e-08,0.446417,0.998068,0.572333,4.18879e+18,2.88702e+10,1.792e+06,1.03851e+55
0.0600466,3.6173e-10,3.00012e-11,4.32914e-08,0.446417,0.437145,0.0620145,4.18879e+18,1.29343e+10,359686,2.45547e+54
